site_no,dec_lat_va,dec_long_va,ordinal_num,type
07299900,34.97699507,-100.6770797,1,all sites
07301200,35.3292151,-100.609301,1,all sites
07299930,34.99338398,-100.5890204,1,all sites
07299500,34.5722802,-100.4365099,1,all sites
08081450,33.40119944,-100.4117788,1,all sites
08081400,33.40008837,-100.4112232,1,all sites
08081500,33.40092169,-100.4084454,1,all sites
08081550,33.36342316,-100.343721,1,all sites
07299514,34.5592259,-100.3395628,1,all sites
07299512,34.57228125,-100.3337294,1,all sites
08081600,33.37592288,-100.3289984,1,all sites
07307750,34.2086816,-100.3012257,1,all sites
07307600,34.27506807,-100.2851145,1,all sites
07299530,34.59061508,-100.2526163,1,all sites
07301300,35.2642163,-100.2417855,1,all sites
07300000,34.95755294,-100.220949,1,all sites
07311780,33.6248079,-100.2181622,1,all sites
07307760,34.19118279,-100.210945,1,all sites
08082163,33.47786585,-100.2087166,1,all sites
07299540,34.56922728,-100.1940023,1,all sites
07307660,34.2684026,-100.1723328,1,all sites
07307780,34.23812635,-100.1298311,1,all sites
07301410,35.47310419,-100.1209501,1,all sites
08082180,33.38314796,-100.0812116,1,all sites
07311630,33.7959174,-100.0751027,1,all sites
07307800,34.2275718,-100.0737179,1,all sites
07311600,33.9506365,-100.0648269,1,all sites
07311790,33.6550874,-100.0139878,1,all sites
07301420,35.42227237,-99.9692772,1,all sites
07311648,33.85341716,-99.9625995,1,all sites
07303395,35.02088639,-99.949827,1,all sites
07311622,33.87008366,-99.9470437,1,all sites
07311650,33.8625841,-99.9225983,1,all sites
07303400,35.01172,-99.9037143,1,all sites
07311800,33.644257,-99.8009252,1,all sites
07307950,34.09591407,-99.7948183,1,all sites
07311680,33.81397553,-99.7948157,1,all sites
07311700,33.82064216,-99.7864822,1,all sites
07299670,34.35451979,-99.7403719,1,all sites
07299570,34.4131291,-99.7345385,1,all sites
07308000,34.09591516,-99.7300939,1,all sites
07303420,34.961167,-99.6948182,1,all sites
07299710,34.4792389,-99.6787044,1,all sites
07317500,35.46949378,-99.669824,1,all sites
07316500,35.62643705,-99.6684386,1,all sites
08082450,33.34518889,-99.6663889,1,all sites
07319000,35.5083824,-99.6114899,1,all sites
07318000,35.48060484,-99.6114893,1,all sites
07318500,35.4778271,-99.6031556,1,all sites
07319500,35.50727134,-99.5578773,1,all sites
07320000,35.4667161,-99.5559317,1,all sites
07322000,35.49449367,-99.5337096,1,all sites
07323000,35.55282665,-99.5309333,1,all sites
07322500,35.52227127,-99.5303769,1,all sites
07321500,35.51116025,-99.5114872,1,all sites
07300500,34.85839374,-99.5087007,1,all sites
07301500,35.16810838,-99.5073128,1,all sites
07324000,35.5667155,-99.5031552,1,all sites
07320500,35.48616044,-99.5031529,1,all sites
07303500,34.92672485,-99.5003669,1,all sites
07321000,35.49171594,-99.4892638,1,all sites
07311783,33.62203029,-100.2089951,1,all sites
07311782,33.62203029,-100.2089951,1,all sites
07301100,34.59423756,-99.4367556,1,all sites
07311900,33.70036966,-99.3886905,1,all sites
07300580,34.62340346,-99.3825876,1,all sites
07301110,34.47896485,-99.38231,1,all sites
07300530,34.716733,-99.3695314,1,all sites
07302000,34.97339057,-99.3336943,1,all sites
07308200,34.1795833,-99.3233333,1,all sites
07303000,34.88950479,-99.307028,1,all sites
07324200,35.65643696,-99.3062086,1,all sites
08082500,33.58092766,-99.2675756,1,all sites
07307026,34.65701406,-99.2650849,1,all sites
07307028,34.50702089,-99.2081389,1,all sites
07324400,35.5389379,-99.1698128,1,all sites
07312100,33.7600934,-99.1428495,1,all sites
07304500,34.9142267,-99.1139666,1,all sites
07305000,34.6381266,-99.103691,1,all sites
07324500,35.580604460000004,-99.0434224,1,all sites
07305500,34.73395564,-98.9864655,1,all sites
07306500,34.6950686,-98.984243,1,all sites
07325000,35.5308832,-98.9670296,1,all sites
07312110,33.81398475,-98.932844,1,all sites
07312200,33.90592785,-98.9050666,1,all sites
07312130,33.86926267,-98.839231,1,all sites
07312300,33.91259553,-98.808675,1,all sites
08088100,33.37038526,-98.7447837,1,all sites
07312330,33.89694444,-98.7072222,1,all sites
07312400,33.9334294,-98.6903382,1,all sites
07314500,33.66260225,-98.6131124,1,all sites
07325800,35.2906111,-98.5942308,1,all sites
07309435,34.79694444,-98.5841667,1,all sites
07228400,35.5411626,-98.5781257,1,all sites
07311230,34.46305556,-98.5713889,1,all sites
07312497,33.91419444,-98.5690278,1,all sites
07325500,35.11728108,-98.5639503,1,all sites
07311200,34.62340607,-98.5636712,1,all sites
07312500,33.90954178,-98.5336663,1,all sites
07308500,34.11009327,-98.5317234,1,all sites
07325850,35.29088918,-98.5292287,1,all sites
07325840,35.39172078,-98.5178418,1,all sites
07310000,34.7292356,-98.514225,1,all sites
07310500,34.72506927,-98.5003355,1,all sites
07312610,33.88444444,-98.4988889,1,all sites
07325860,35.23339066,-98.4661702,1,all sites
07311500,34.22092454,-98.4531104,1,all sites
07326000,35.14367036,-98.4428358,1,all sites
07239300,35.8119886,-98.4209053,1,all sites
07311240,34.275,-98.3875,1,all sites
07309990,34.59416667,-98.3691667,1,all sites
07309000,34.78201295,-98.3669979,1,all sites
07228500,35.54366175,-98.3178388,1,all sites
07312700,34.0531504,-98.2967139,1,all sites
07311000,34.36230747,-98.2825468,1,all sites
07327000,35.17506,-98.255886,1,all sites
073274406,34.9147879,-98.2508838,1,all sites
07326720,35.05006237,-98.2503293,1,all sites
07326500,35.08422846,-98.2433849,1,all sites
07314900,33.8267666,-98.2400458,1,all sites
073274408,34.92589885,-98.2336611,1,all sites
07327442,34.89256647,-98.2331053,1,all sites
07315000,33.83398873,-98.2089336,1,all sites
07327445,34.88312264,-98.1922706,1,all sites
07327050,35.18922707,-98.1764397,1,all sites
07228650,35.45489167,-98.1492833,1,all sites
073274458,34.8625681,-98.1411577,1,all sites
07327055,35.18922748,-98.1267163,1,all sites
07327447,34.83784678,-98.1244903,1,all sites
07327065,35.1167288,-98.12366,1,all sites
07313000,34.49313567,-98.1142068,1,all sites
07315200,33.81287833,-98.0850406,1,all sites
07315400,33.8987099,-98.0683729,1,all sites
07159200,35.83420965,-98.0661687,1,all sites
07239450,35.6169933,-98.0653316,1,all sites
07313600,34.1820367,-98.0017028,1,all sites
07327483,34.88395768,-97.9953202,1,all sites
07239500,35.56310656,-97.9575498,1,all sites
07327490,34.9447896,-97.9525425,1,all sites
07327320,35.15006309,-97.9503229,1,all sites
07315510,33.85540278,-97.9438472,1,all sites
07315500,33.8787106,-97.9344798,1,all sites
07327500,34.95673396,-97.926431,1,all sites
07327550,34.9634007,-97.8994861,1,all sites
07315525,33.8069833,-97.8863139,1,all sites
07327420,35.05006599,-97.8503196,1,all sites
07328000,34.97256768,-97.8469852,1,all sites
07327440,35.04395527,-97.8247635,1,all sites
07328100,34.92590298,-97.7739273,1,all sites
07327437,35.09367724,-97.764485,1,all sites
07328070,34.9931236,-97.7614282,1,all sites
07327435,35.1078438,-97.7503182,1,all sites
07239700,35.5394985,-97.7425442,1,all sites
07327432,35.11395487,-97.7419846,1,all sites
07228940,35.32416667,-97.7236111,1,all sites
07241000,35.47866848,-97.6633752,1,all sites
07240000,35.55311129,-97.6200419,1,all sites
07329000,34.69618864,-97.5989189,1,all sites
07229000,35.30089659,-97.5986496,1,all sites
07159500,35.5425565,-97.5964301,1,all sites
07328180,34.9714592,-97.5847555,1,all sites
07315700,34.00426516,-97.566968,1,all sites
07159720,35.7767158,-97.5461539,1,all sites
07241250,35.43144996,-97.513927,1,all sites
07229050,35.19451115,-97.4850339,1,all sites
07159750,35.81366006,-97.478097,1,all sites
07241300,35.4642276,-97.4675374,1,all sites
07241350,35.45033908,-97.4633705,1,all sites
07241500,35.49450514,-97.4280923,1,all sites
07229441,35.33062005,-97.42809,1,all sites
07242247,35.58005785,-97.4272599,1,all sites
07241504,35.41501667,-97.418475,1,all sites
07241506,35.435025,-97.4172222,1,all sites
07241510,35.47867237,-97.4119805,1,all sites
07329500,34.74341184,-97.4053039,1,all sites
07242280,35.6445007,-97.3894817,1,all sites
08050300,33.61010775,-97.3827983,1,all sites
07229100,35.08201478,-97.3814186,1,all sites
07241513,35.44689444,-97.3732667,1,all sites
07241520,35.5656147,-97.367258,1,all sites
07229300,34.99896109,-97.3669727,1,all sites
07242350,35.64727889,-97.3600365,1,all sites
07229442,35.33145436,-97.3503102,1,all sites
07229200,35.01396104,-97.3475281,1,all sites
08050350,33.601,-97.3258333,1,all sites
07229500,35.2278462,-97.3058632,1,all sites
07315900,33.941767,-97.3058504,1,all sites
07328500,34.75480245,-97.2514124,1,all sites
07229801,35.31673378,-97.2503073,1,all sites
07329700,34.54147378,-97.2472436,1,all sites
07230000,35.22173637,-97.2139165,1,all sites
07328550,34.82591236,-97.2022457,1,all sites
07241550,35.5003412,-97.1939194,1,all sites
07316000,33.7278833,-97.1600129,1,all sites
08050400,33.62427479,-97.1564016,1,all sites
07329780,34.4317552,-97.1472406,1,all sites
07242373,35.7533916,-97.1316985,1,all sites
07330500,34.24259287,-97.1080698,1,all sites
08050500,33.38650347,-97.0850105,1,all sites
07330700,34.24037109,-97.0516798,1,all sites
08051130,33.3503934,-97.0472314,1,all sites
07329900,34.39731266,-97.0364049,1,all sites
08051135,33.3497222,-97.0355556,1,all sites
08051000,33.4065031,-97.0127854,1,all sites
07242380,35.68089589,-97.0083615,1,all sites
07329853,34.49175587,-96.9919615,1,all sites
07329852,34.49536695,-96.9886281,1,all sites
07331000,34.23342725,-96.9758447,1,all sites
07329851,34.50592244,-96.9722387,1,all sites
07241750,35.28145995,-96.9708561,1,all sites
073298507,34.50444444,-96.9688889,1,all sites
07329843,34.52786647,-96.966961,1,all sites
07230700,35.08146516,-96.9475218,1,all sites
08050800,33.55455428,-96.9472267,1,all sites
07230500,35.17257416,-96.9319662,1,all sites
07241780,35.30416667,-96.9122222,1,all sites
07331185,34.4773361,-96.9057806,1,all sites
07242500,35.70228675,-96.8891917,1,all sites
07241800,35.33312675,-96.8694661,1,all sites
07331200,34.40509165,-96.8633439,1,all sites
07243000,35.78200855,-96.8541915,1,all sites
07316230,33.73732747,-96.851391,1,all sites
07316200,33.70232817,-96.8477793,1,all sites
07331205,34.3888361,-96.8457611,1,all sites
08052650,33.3653912,-96.8238876,1,all sites
07331293,34.47745278,-96.8113167,1,all sites
07331250,34.25981628,-96.8105619,1,all sites
08050840,33.52622016,-96.8072191,1,all sites
07331295,34.42036998,-96.7588959,1,all sites
07229427,34.78453037,-96.7139018,1,all sites
07331300,34.3513333,-96.7103889,1,all sites
07332305,34.5931452,-96.7061198,1,all sites
07332307,34.5781455,-96.6988971,1,all sites
07332310,34.54953497,-96.6927852,1,all sites
07331383,34.2347222,-96.6825,1,all sites
07332340,34.47575278,-96.6815444,1,all sites
07230597,35.10535666,-96.668628,1,all sites
07230800,35.05008038,-96.666961,1,all sites
07332348,34.45441944,-96.6356389,1,all sites
07332390,34.383426,-96.6005579,1,all sites
07331600,33.81899124,-96.5633264,1,all sites
07332400,34.2506492,-96.5488877,1,all sites
07334428,34.40701667,-96.5399306,1,all sites
07332000,33.8184355,-96.5233252,1,all sites
07231000,34.9653615,-96.5125113,1,all sites
07334440,34.4070365,-96.424721,1,all sites
07334400,34.5459251,-96.4086124,1,all sites
07334420,34.59870269,-96.3961132,1,all sites
07231500,34.97786698,-96.2436172,1,all sites
07332500,33.99704088,-96.2410985,1,all sites
07332900,34.4517584,-96.2324963,1,all sites
07243450,35.7000888,-96.2308342,1,all sites
07242100,35.2209225,-96.2197282,1,all sites
07332600,33.47566345,-96.2147,1,all sites
07334800,34.2550899,-96.2127678,1,all sites
07242000,35.2656454,-96.2061167,1,all sites
07335000,34.25259007,-96.2055454,1,all sites
07332603,33.55502778,-96.1695833,1,all sites
07332605,33.57579444,-96.1557444,1,all sites
07332950,34.38981479,-96.1202695,1,all sites
07243500,35.6739876,-96.0686077,1,all sites
07333000,34.5189822,-96.0608265,1,all sites
07333500,34.46148246,-96.0269354,1,all sites
07332620,33.6822222,-95.9844444,1,all sites
07332622,33.74416667,-95.9611111,1,all sites
07244100,35.45288179,-95.9558309,1,all sites
07332655,33.7587361,-95.9159472,1,all sites
07334000,34.27148539,-95.9122049,1,all sites
07165550,35.8189891,-95.8886011,1,all sites
07244000,35.478715,-95.882773,1,all sites
07333910,34.3150969,-95.8752598,1,all sites
07333800,34.44259625,-95.8697066,1,all sites
07232024,34.94953965,-95.8502718,1,all sites
07335300,34.02676714,-95.7502479,1,all sites
07231965,34.76259795,-95.7499872,1,all sites
07336000,34.29871038,-95.7446983,1,all sites
07231975,34.8014871,-95.6547065,1,all sites
07231990,34.8520423,-95.6544294,1,all sites
07165570,35.82277778,-95.6377778,1,all sites
07335900,34.33954456,-95.6321951,1,all sites
07232000,34.98343036,-95.6169298,1,all sites
07336200,34.24871203,-95.6052475,1,all sites
07342500,33.356499,-95.5949562,1,all sites
07343000,33.47483009,-95.5877347,1,all sites
07232010,35.04065278,-95.5727616,1,all sites
07244500,35.31676527,-95.5724838,1,all sites
07335400,33.8526043,-95.5446813,1,all sites
07335500,33.8751049,-95.5019023,1,all sites
07336500,34.20065806,-95.4844085,1,all sites
07165600,35.80426607,-95.4030257,1,all sites
07335790,34.5748229,-95.3408025,1,all sites
07198500,35.55509794,-95.3080233,1,all sites
07194500,35.7695432,-95.2971867,1,all sites
07336750,33.84066298,-95.2655082,1,all sites
07247450,34.92371015,-95.2530249,1,all sites
07245000,35.26231927,-95.2371891,1,all sites
07343300,33.54760929,-95.1730018,1,all sites
07194545,35.61593009,-95.1685718,1,all sites
07247500,34.91259909,-95.1557985,1,all sites
07245030,35.29620795,-95.1324615,1,all sites
07343200,33.3862233,-95.1324428,1,all sites
07198000,35.5731511,-95.0688458,1,all sites
07343356,33.49888889,-95.0513889,1,all sites
07337500,34.06955059,-95.0466157,1,all sites
07247550,34.93982099,-95.0330155,1,all sites
07336800,33.68538644,-94.9949441,1,all sites
07246000,35.26037455,-94.9657875,1,all sites
07249080,35.02259814,-94.944401,1,all sites
07343358,33.451501,-94.9266047,1,all sites
07343400,33.45427876,-94.922438,1,all sites
07337900,34.09760677,-94.9021667,1,all sites
07249100,35.12787535,-94.8843978,1,all sites
07245500,35.46453847,-94.8621712,1,all sites
07197360,35.7850906,-94.8563398,1,all sites
07338000,33.93566479,-94.8263285,1,all sites
07246500,35.3497222,-94.7711111,1,all sites
07338500,33.94122094,-94.7585482,1,all sites
07246615,35.25315236,-94.7552254,1,all sites
07248600,34.9575991,-94.7385618,1,all sites
07248500,34.93759954,-94.715228,1,all sites
07336820,33.68400005,-94.6943774,1,all sites
07249422,35.2128745,-94.6727237,1,all sites
07249413,35.16565268,-94.6530016,1,all sites
07338750,34.4623262,-94.6352202,1,all sites
07248620,34.95954406,-94.6293924,1,all sites
07249870,35.6520322,-94.6224426,1,all sites
07339000,34.04177757,-94.6199358,1,all sites
07335700,34.63843685,-94.6127236,1,all sites
07339010,34.00011196,-94.6002125,1,all sites
07249410,35.1584303,-94.567166,1,all sites
07249920,35.57305556,-94.5569444,1,all sites
07249800,35.5658333,-94.5319444,1,all sites
07248700,35.00565484,-94.5227227,1,all sites
07247250,34.7737148,-94.5121685,1,all sites
07344100,33.38444444,-94.4980556,1,all sites
07247015,34.879823879999996,-94.4841112,1,all sites
07249985,35.5172222,-94.4641667,1,all sites
07250000,35.49453306,-94.4496592,1,all sites
07249455,35.3917577,-94.4324373,1,all sites
07249447,35.3428663,-94.4224448,1,all sites
07249448,35.35008838,-94.4224448,1,all sites
07339500,34.0475,-94.4127778,1,all sites
07249444,35.3039819,-94.4118818,1,all sites
07336860,33.5701178,-94.4110357,1,all sites
07249500,35.7223058,-94.4079917,1,all sites
07249400,35.1625,-94.4069444,1,all sites
07249600,35.6461962,-94.3938245,1,all sites
07247012,34.8956563,-94.3932738,1,all sites
07340000,33.91944444,-94.3866667,1,all sites
07250514,35.398146,-94.3807691,1,all sites
07336900,33.65400675,-94.3593684,1,all sites
07250500,35.43085,-94.3565139,1,all sites
07247000,34.91888889,-94.2994444,1,all sites
07250551,35.34953529,-94.2985448,1,all sites
07250550,35.34888889,-94.2983333,1,all sites
07251500,35.5258333,-94.2713889,1,all sites
07340300,34.38,-94.2363889,1,all sites
07340520,33.97150428,-94.2224226,1,all sites
07250600,35.31759097,-94.2154869,1,all sites
07340500,34.045,-94.2125,1,all sites
07336950,33.499289,-94.1921392,1,all sites
07251000,35.66036118,-94.1490939,1,all sites
07355870,34.4841111,-94.1261389,1,all sites
07355860,34.4859722,-94.1178611,1,all sites
07250965,35.7222222,-94.1136111,1,all sites
07246950,34.91315437,-94.1079859,1,all sites
07250935,35.7358333,-94.1030556,1,all sites
07250974,35.70444444,-94.0916667,1,all sites
07341000,34.0961111,-94.085,1,all sites
07341200,33.9622222,-94.0616667,1,all sites
07337000,33.55194444,-94.0411111,1,all sites
07252030,35.5361964,-94.0368689,1,all sites
07252000,35.57694444,-94.0152778,1,all sites
07255100,35.3562003,-93.9835355,1,all sites
07253500,35.24870279,-93.9746473,1,all sites
07341301,33.69123139,-93.9649107,1,all sites
07253000,35.22092509,-93.9390909,1,all sites
07255500,35.3505722,-93.9343917,1,all sites
07258500,35.10694444,-93.9236111,1,all sites
07254000,35.22925799,-93.91409,1,all sites
07360200,34.31166667,-93.8997222,1,all sites
07360180,34.3788611,-93.8861389,1,all sites
07252500,35.20898889,-93.8782472,1,all sites
07256000,35.34688889,-93.8630583,1,all sites
07255000,35.30147807,-93.8543655,1,all sites
07047976,35.82785718,-93.8318609,1,all sites
